2003   2    97.735     0.120    95.553     0.287    96.644     0.152
2003   3    97.743     0.113    95.705     0.109    96.724     0.077
2003   4    97.580     0.111    95.516     0.237    96.548     0.132
2003   5    97.501     0.090    95.370     0.189    96.435     0.105
2003   6    97.589     0.103    95.268     0.162    96.429     0.099
2003   7    97.266     0.128    95.105     0.154    96.185     0.100
2003   8    96.884     0.174    95.046     0.213    95.965     0.139
2003   9    97.144     0.145    94.966     0.112    96.055     0.091
2003  10    97.098     0.117    94.879     0.112    95.989     0.079
2003  11    96.787     0.142    94.946     0.221    95.867     0.131
2003  12    96.747     0.099    94.918     0.177    95.833     0.102
2004   1    96.757     0.095    94.640     0.486    95.698     0.246
2004   2    96.400     0.183    94.921     0.143    95.661     0.116
2004   3    96.476     0.144    94.716     0.153    95.596     0.105
2004   4    96.614     0.080    94.595     0.145    95.605     0.082
2004   5    96.652     0.113    94.406     0.115    95.529     0.080
2004   6    96.410     0.136    94.309     0.167    95.360     0.108
2004   7    96.287     0.074    94.212     0.175    95.249     0.096
2004   8    96.282     0.087    94.393     0.215    95.337     0.118
2004   9    96.144     0.101    94.059     0.124    95.102     0.082
2004  10    96.057     0.181    93.887     0.177    94.972     0.129
2004  11    95.828     0.136    93.946     0.194    94.887     0.123
2004  12    96.008     0.092    94.076     0.124    95.042     0.077
2005   1    95.990     0.079    94.107     0.195    95.048     0.106
2005   2    95.812     0.101    93.921     0.137    94.867     0.086
2005   3    95.755     0.106    94.026     0.259    94.891     0.137
2005   4    95.647     0.126    93.773     0.151    94.710     0.098
2005   5    95.706     0.098    93.503     0.141    94.605     0.087
2005   6    95.508     0.140    93.419     0.126    94.464     0.095
2005   7    95.311     0.116    93.173     0.121    94.242     0.082
2005   8    95.095     0.105    93.244     0.173    94.169     0.104
2005   9    94.896     0.083    93.131     0.113    94.014     0.070
2005  10    94.998     0.105    92.979     0.100    93.988     0.073
2005  11    95.073     0.132    93.134     0.168    94.103     0.106
2005  12    95.070     0.153    93.157     0.181    94.113     0.116
2006   1    94.665     0.138    93.040     0.158    93.852     0.103
2006   2    94.382     0.121    92.943     0.122    93.662     0.085
2006   3    94.447     0.113    92.840     0.152    93.644     0.093
2006   4    94.252     0.124    92.675     0.261    93.463     0.146
2006   5    94.155     0.126    92.545     0.295    93.350     0.160
2006   6    94.113     0.168    92.377     0.100    93.245     0.098
2006   7    93.912     0.086    92.269     0.140    93.090     0.082
2006   8    93.697     0.093    92.150     0.138    92.923     0.083
2006   9    93.567     0.104    92.063     0.116    92.815     0.079
2006  10    93.677     0.089    91.923     0.128    92.800     0.078
2006  11    93.734     0.114    92.039     0.130    92.886     0.086
2006  12    93.594     0.132    92.043     0.161    92.818     0.104
2007   1    93.477     0.110    91.814     0.174    92.646     0.105
2007   2    93.275     0.114    91.915     0.153    92.595     0.096
2007   3    93.102     0.164    91.787     0.167    92.445     0.119
2007   4    93.083     0.110    91.601     0.239    92.342     0.132
2007   5    93.035     0.110    91.374     0.101    92.205     0.075
2007   6    93.118     0.112    91.195     0.229    92.157     0.127
2007   7    93.070     0.123    91.307     0.201    92.188     0.117
2007   8    92.969     0.119    91.133     0.121    92.051     0.083
2007   9    92.873     0.123    90.957     0.175    91.915     0.109
2007  10    92.415     0.136    90.738     0.152    91.577     0.098
2007  11    92.520     0.146    90.899     0.123    91.710     0.093
2007  12    92.185     0.158    90.783     0.151    91.484     0.112
2008   1    92.123     0.115    90.915     0.122    91.519     0.083
2008   2    91.981     0.099    90.839     0.109    91.410     0.073
2008   3    91.906     0.090    90.583     0.215    91.245     0.117
2008   4    91.535     0.115    90.311     0.157    90.923     0.098
2008   5    91.929     0.130    90.126     0.259    91.027     0.149
2008   6    91.575     0.115    89.753     0.237    90.664     0.131
2008   7    91.095     0.093    89.410     0.121    90.252     0.076
2008   8    91.045     0.147    89.428     0.124    90.236     0.096
2008   9    90.838     0.088    89.180     0.122    90.009     0.073
2008  10    90.917     0.110    89.276     0.111    90.097     0.079
2008  11    90.775     0.110    89.154     0.114    89.965     0.078
2008  12    90.532     0.119    89.029     0.168    89.781     0.104
2009   1    90.358     0.132    89.226     0.215    89.792     0.129
2009   2    90.139     0.099    89.055     0.155    89.597     0.091
2009   3    90.067     0.108    88.983     0.149    89.525     0.092
2009   4    89.990     0.097    88.691     0.195    89.341     0.111
2009   5    89.909     0.116    88.575     0.120    89.242     0.083
2009   6    89.900     0.118    88.331     0.170    89.115     0.103
2009   7    89.721     0.090    88.274     0.149    88.997     0.088
2009   8    89.763     0.084    88.220     0.192    88.992     0.103
2009   9    89.953     0.096    88.480     0.201    89.217     0.110
2009  10    90.028     0.138    88.320     0.105    89.174     0.088
2009  11    89.960     0.102    88.499     0.190    89.230     0.107
2009  12    89.840     0.120    88.405     0.155    89.122     0.098
2010   1    89.708     0.127    88.453     0.226    89.081     0.131
2010   2    89.707     0.130    88.006     0.208    88.856     0.125
2010   3    89.449     0.123    88.097     0.141    88.773     0.093
2010   4    89.557     0.104    87.935     0.184    88.746     0.106
2010   5    89.526     0.098    87.704     0.195    88.615     0.112
2010   6    89.056     0.093    87.530     0.166    88.293     0.095
2010   7    88.984     0.108    87.540     0.100    88.262     0.072
2010   8    89.105     0.096    87.578     0.113    88.342     0.073
2010   9    88.972     0.098    87.307     0.188    88.140     0.108
2010  10    88.894     0.107    87.154     0.131    88.024     0.086
2010  11    88.607     0.122    87.180     0.160    87.893     0.100
2010  12    88.581     0.129    87.143     0.174    87.862     0.106
2011   1    88.628     0.090    87.191     0.125    87.910     0.077
2011   2    88.374     0.123    87.075     0.248    87.725     0.141
2011   3    88.367     0.129    86.988     0.148    87.677     0.097
2011   4    88.102     0.102    86.320     0.138    87.211     0.088
2011   5    87.808     0.156    86.259     0.122    87.034     0.099
2011   6    87.738     0.123    86.043     0.131    86.890     0.091
2011   7    87.675     0.090    86.016     0.173    86.845     0.098
2011   8    87.509     0.098    85.817     0.117    86.663     0.075
2011   9    87.462     0.125    85.793     0.124    86.627     0.088
2011  10    87.316     0.095    85.767     0.133    86.542     0.081
2011  11    87.526     0.119    85.845     0.131    86.685     0.090
2011  12    87.291     0.160    85.692     0.311    86.491     0.176
2012   1    87.135     0.157    85.572     0.216    86.354     0.134
2012   2    86.759     0.146    85.353     0.188    86.056     0.116
2012   3    86.872     0.121    85.368     0.171    86.120     0.103
2012   4    86.623     0.107    85.178     0.142    85.900     0.091
2012   5    86.743     0.107    85.144     0.220    85.944     0.120
2012   6    86.832     0.080    85.264     0.244    86.048     0.128
2012   7    86.552     0.137    84.776     0.267    85.664     0.149
2012   8    86.431     0.094    84.900     0.175    85.665     0.099
2012   9    86.463     0.108    84.680     0.276    85.571     0.147
2012  10    86.453     0.149    84.624     0.201    85.538     0.124
2012  11    86.391     0.160    84.587     0.207    85.489     0.133
2012  12    86.071     0.187    84.532     0.185    85.301     0.131
2013   1    86.028     0.116    84.374     0.288    85.201     0.156
2013   2    86.091     0.168    84.629     0.167    85.360     0.120
2013   3    85.877     0.141    84.309     0.188    85.093     0.115
2013   4    85.748     0.124    84.371     0.143    85.060     0.095
2013   5    85.716     0.152    84.219     0.190    84.967     0.118
2013   6    85.741     0.165    84.031     0.200    84.886     0.129
2013   7    85.386     0.136    83.945     0.190    84.666     0.117
2013   8    85.476     0.318    84.054     0.368    84.765     0.247
2013   9    85.388     0.402    83.559     0.923    84.474     0.502
2013  10    85.259     0.879    83.762     0.228    84.510     0.456
2013  11    85.059     0.265    83.479     0.178    84.269     0.160
2013  12    84.907     0.191    83.609     0.153    84.258     0.123
2014   1    85.037     0.140    83.650     0.117    84.343     0.090
2014   2    84.966     0.148    83.578     0.188    84.272     0.121
2014   3    84.777     0.208    83.114     0.234    83.946     0.156
2014   4    84.709     0.276    82.965     0.235    83.837     0.181
2014   5    84.629     0.199    82.746     0.246    83.687     0.159
2014   6    84.629     0.152    82.708     0.237    83.669     0.139
2014   7    84.363     0.158    82.524     0.140    83.444     0.106
2014   8    84.491     0.121    82.308     0.248    83.400     0.138
2014   9    84.249     0.167    82.220     0.176    83.235     0.119
2014  10    84.343     0.156    82.337     0.181    83.340     0.120
2014  11    84.272     0.183    82.465     0.124    83.368     0.113
2014  12    84.108     0.151    82.260     0.130    83.184     0.099
2015   1    83.854     0.167    82.218     0.216    83.036     0.138
2015   2    83.769     0.144    82.201     0.173    82.985     0.110
2015   3    83.458     0.176    81.901     0.148    82.680     0.116
2015   4    83.401     0.142    81.769     0.135    82.585     0.101
2015   5    83.301     0.118    81.543     0.134    82.422     0.088
2015   6    83.276     0.163    81.429     0.153    82.353     0.114
2015   7    83.327     0.158    81.315     0.145    82.321     0.107
2015   8    83.120     0.106    81.233     0.133    82.176     0.083
2015   9    83.175     0.132    81.197     0.132    82.186     0.094
2015  10    83.230     0.129    81.172     0.191    82.201     0.115
2015  11    82.919     0.095    81.103     0.186    82.011     0.105
2015  12    82.894     0.147    81.090     0.166    81.992     0.111
2016   1    82.616     0.222    80.988     0.176    81.802     0.143
2016   2    82.457     0.188    81.067     0.270    81.762     0.161
2016   3    82.630     0.280    80.968     0.356    81.799     0.222
2016   4    82.089     0.220    80.505     0.291    81.297     0.184
2016   5    82.362     0.169    80.552     0.225    81.457     0.140
2016   6    82.414     0.194    80.560     0.271    81.487     0.167
2016   7    82.187     0.218    80.319     0.293    81.253     0.183
2016   8    82.071     0.184    80.168     0.298    81.119     0.179
2016   9    82.222     0.169    80.257     0.203    81.240     0.132
2016  10    81.847     0.142    79.932     0.173    80.890     0.111
2016  11    81.997     0.156    80.075     0.182    81.036     0.118
2016  12    82.233     0.222    80.019     0.283    81.126     0.176
2017   1    81.929     0.250    80.027     0.243    80.978     0.178
2017   2    81.804     0.192    79.822     0.164    80.813     0.126
2017   3    81.731     0.167    79.707     0.303    80.719     0.176
2017   4    81.787     0.202    79.573     0.208    80.680     0.144
2017   5    81.644     0.219    79.268     0.519    80.456     0.281
2017   6    81.559     0.232    79.383     0.181    80.471     0.142
2017   7    81.130     0.276    79.144     0.342    80.137     0.219
2017   8    81.097     0.210    78.846     0.286    79.972     0.176
2017   9    81.025     0.266    78.923     0.392    79.974     0.235
2017  10    81.096     0.162    78.991     0.311    80.043     0.175
2017  11    80.963     0.279    78.802     0.437    79.882     0.256
2017  12    80.639     0.282    79.027     0.192    79.833     0.173
2018   1    80.774     0.257    78.916     0.361    79.845     0.221
2018   2    80.353     0.216    78.678     0.186    79.515     0.142
2018   3    79.928     0.211    78.382     0.272    79.155     0.177
2018   4    80.263     0.331    78.700     0.204    79.481     0.194
2018   5    80.079     0.298    78.479     0.350    79.279     0.233
2018   6    79.997     0.207    78.104     0.303    79.051     0.184
2018   7    79.922     0.267    78.207     0.302    79.065     0.204
2018   8    79.490     0.215    78.085     0.225    78.788     0.155
2018   9    79.181     0.179    77.868     0.377    78.524     0.205
2018  10    79.628     0.237    78.314     0.271    78.971     0.177
2018  11    79.953     0.245    78.251     0.358    79.102     0.218
2018  12    79.651     0.272    78.196     0.327    78.924     0.214
2019   1    79.562     0.519    78.152     0.195    78.857     0.276
2019   2    79.072     0.170    78.278     0.225    78.675     0.139
2019   3    79.779     0.240    78.238     0.317    79.008     0.199
2019   4    79.287     0.207    77.960     0.209    78.623     0.149
2019   5    79.503     0.241    78.220     0.374    78.862     0.226
2019   6    79.279     0.216    77.916     0.260    78.598     0.165
2019   7    79.074     0.163    77.420     0.205    78.247     0.132
2019   8       nan       nan       nan       nan       nan       nan
2019   9       nan       nan       nan       nan       nan       nan
2019  10       nan       nan       nan       nan       nan       nan
2019  11       nan       nan       nan       nan       nan       nan
2019  12       nan       nan       nan       nan       nan       nan
